Cheryl,Robinson,F,64 Corscot Pass,Vista,crobinson@skiba.net,5602221361424214,bankcard,$322438.76,1016
Edward,Elliott,F,66 Fisk Drive,Tehama,eelliott@eire.biz,3535072278055774,jcb,$559874.62,1017
Joe,Andrews,F,96793 Debs Court,Arcata,jandrews@zoozzy.gov,670943746291584207,laser,$87457.46,1018
Maria,Rodriguez,F,05 Bashford Terrace,Saratoga,mrodriguez@realbridge.mil,5038476661671025707,maestro,$721178.99,1019
Phillip,Castillo,F,01680 Mayer Junction,Waterford,pcastillo@oyoyo.net,4913564504431548,visa-electron,$328827.28,1020
Frances,Garrett,F,8 Norway Maple Hill,Woodside,fgarrett@skinte.com,3587166677135703,jcb,$929374.95,1021
Denise,Miller,M,93020 Tony Park,Morro Bay,dmiller@devshare.org,3.04324E+13,diners-club-carte-blanche,$987923.90,1022
Christine,Baker,F,93040 Sundown Place,Menifee,cbaker@eamia.name,3.05364E+13,diners-club-carte-blanche,$525275.48,1023
Laura,Stephens,F,2187 Northfield Alley,Rancho Mirage,lstephens@eare.mil,6767710680721822615,solo,$84075.39,1024
Paula,Lawson,M,27661 Manitowish Terrace,Needles,plawson@zoonder.gov,4508454952702999,visa-electron,$87330.60,1025
Katherine,Perez,F,121 Briar Crest Pass,Rancho Cucamonga,kperez@zoomlounge.edu,6761219154547945413,maestro,$123844.49,1026
Russell,Myers,M,78 Armistice Circle,Pacific Grove,rmyers@oyoloo.edu,3562326445388377,jcb,$31031.25,1027
Annie,Gardner,F,90394 Tennyson Terrace,Mission Viejo,agardner@zoomdog.gov,3539559513804947,jcb,$564545.86,1028
Sarah,Gonzales,F,13 Hoepker Center,Beverly Hills,sgonzales@babbleblab.edu,560221896457628532,china-unionpay,$244885.37,1029
Frank,Woods,M,2851 Sauthoff Drive,Bellflower,fwoods@twimm.info,3588507317935946,jcb,$707922.84,1030
Judith,Watson,F,4 Sutherland Parkway,San Carlos,jwatson@wordify.edu,5602250233832346,china-unionpay,$145352.10,1031
Carol,Hall,M,91 Hooker Center,El Cerrito,chall@eire.edu,3576264309104859,jcb,$607681.68,1032
Philip,Pierce,M,18 Dakota Hill,Patterson,ppierce@skyble.com,3.47455E+14,americanexpress,$582463.25,1033
Dorothy,Hanson,F,007 Vernon Point,Lincoln,dhanson@aimbu.com,50389850664337007,maestro,$321820.35,1034
Amy,Bishop,F,63 Loftsgordon Point,Goleta,abishop@gabtune.net,5100175119377818,mastercard,$912545.95,1035
Judy,Romero,F,9 Hansons Alley,Arcadia,jromero@camido.gov,3566897126578656,jcb,$660388.26,1036
Steven,Bryant,F,074 Sommers Parkway,Bishop,sbryant@youtags.edu,2.01804E+14,diners-club-enroute,$767842.48,1037
Kimberly,Baker,M,756 Ridgeway Center,San Anselmo,kbaker@flashdog.biz,3540964071119836,jcb,$84701.33,1038
Eric,Martin,F,4914 Weeping Birch Place,Lincoln,emartin@jetwire.gov,5165926345685925,mastercard,$479283.35,1039
Martin,Johnson,F,0599 Hanover Pass,Goleta,mjohnson@tagpad.biz,5602233473570516043,china-unionpay,$33763.26,1040
Elizabeth,Mcdonald,M,375 2nd Place,Rialto,emcdonald@feednation.biz,6761210495114267,maestro,$821992.17,1041
Judith,Carter,M,59 Golden Leaf Court,Plymouth,jcarter@mybuzz.edu,3556118111643781,jcb,$590706.97,1042
Virginia,Reid,F,7 Dawn Center,Lafayette,vreid@eire.org,5.50266E+15,mastercard,$408922.61,1043
Elizabeth,Andrews,F,1 Parkside Point,Hermosa Beach,eandrews@dabtype.gov,2.01966E+14,diners-club-enroute,$162743.75,1044
Harry,Turner,M,30 Towne Crossing,Moraga,hturner@tagchat.com,5893586886186185,maestro,$913506.09,1045
Alice,Brooks,F,223 Emmet Drive,Napa,abrooks@dabfeed.info,5138607369293358,mastercard,$852715.96,1046
Henry,West,F,04020 Arrowood Alley,Ridgecrest,hwest@yodel.name,4041597890546433,visa,$880168.41,1047
Todd,Ruiz,F,56918 Myrtle Road,Grass Valley,truiz@buzzbean.name,4041594922580258,visa,$791297.40,1048
Jimmy,Edwards,F,41882 Dovetail Place,Aliso Viejo,jedwards@muxo.mil,5602255553290694,china-unionpay,$482999.96,1049
Laura,Brooks,M,55722 New Castle Junction,Rolling Hills,lbrooks@izio.com,3588772215355874,jcb,$811638.92,1050
Carolyn,Washington,F,55286 Union Lane,Hillsborough,cwashington@tagfeed.com,3566601485492644,jcb,$200021.94,1051
Jonathan,Harvey,M,221 Lighthouse Bay Place,Crescent City,jharvey@abatz.org,5641825104415588069,switch,$728623.19,1052
Christina,Campbell,M,99885 Monica Lane,Palos Verdes Estates,ccampbell@oyope.gov,3571337694649566,jcb,$903094.03,1053
Roy,Webb,M,86 Armistice Pass,Duarte,rwebb@thoughtstorm.edu,3588171138496594,jcb,$592890.51,1054
Victor,Morrison,F,642 Prentice Street,Orange Cove,,3588673209592615,jcb,$603965.61,1055
Anna,Ward,F,5 Victoria Junction,Brea,award@latz.name,3554999887116132,jcb,$149093.69,1056
Irene,Mitchell,F,2669 Burning Wood Way,Danville,imitchell@ntags.info,3528977979515265,jcb,$333526.28,1057
Heather,Price,F,2 Cordelia Hill,Glendora,hprice@trudeo.name,2.01836E+14,diners-club-enroute,$624995.61,1058
Sara,Day,F,911 Bartelt Hill,Bradbury,sday@centimia.com,3.75134E+14,americanexpress,$40478.58,1059
Sarah,Harper,M,8816 Sunfield Junction,Calimesa,sharper@feedbug.name,677167571954822692,laser,$485396.43,1060
Ralph,Freeman,F,7164 Norway Maple Pass,Culver City,rfreeman@fiveclub.biz,3554637013195774,jcb,$589223.51,1061
Amy,Fernandez,F,5863 Magdeline Court,Baldwin Park,afernandez@realblab.com,0604135543243978554,maestro,$878213.97,1062
Todd,Turner,F,54 David Pass,Santa Barbara,tturner@livez.edu,3545292748169736,jcb,$953028.58,1063
Barbara,Snyder,M,64 Springview Avenue,Soledad,bsnyder@lazz.name,5108751188826323,mastercard,$504046.13,1064
Clarence,Long,F,5130 Mariners Cove Crossing,Los Gatos,clong@aimbu.org,56105585636140986,china-unionpay,$66955.50,1065
Harold,Gibson,F,6192 Pine View Circle,Buellton,hgibson@skimia.name,3568255754637575,jcb,$277454.20,1066
Amanda,Cook,F,12344 Maryland Drive,Burlingame,acook@dablist.info,4041370307393751,visa,$830480.02,1067
Mary,Carr,M,8508 Loftsgordon Junction,Temple City,mcarr@flashdog.org,3.04879E+13,diners-club-carte-blanche,$637682.13,1068
Todd,Morgan,F,6 Forster Way,Lawndale,tmorgan@skipstorm.edu,3567554921697921,jcb,$437405.86,1069
Jennifer,Jacobs,F,0 Little Fleur Crossing,Monterey Park,jjacobs@wikizz.info,3.74622E+14,americanexpress,$502854.01,1070
Deborah,Rogers,F,7 Harper Road,Marina,drogers@gabvine.com,633110535709215693,switch,$828542.51,1071
Heather,Diaz,F,8275 Luster Street,Blue Lake,hdiaz@yotz.org,5602255698235307,bankcard,$721935.69,1072
Ernest,Peters,M,9 Karstens Road,Vacaville,epeters@meevee.mil,4026219425204102,visa-electron,$698539.13,1073
Jean,Cruz,M,326 Beilfuss Pass,Tracy,jcruz@tagfeed.gov,3.58658E+15,jcb,$99614.82,1074
Phillip,Morrison,F,84450 Dwight Street,Citrus Heights,pmorrison@quinu.gov,5610986646722702494,china-unionpay,$749846.70,1075
Willie,Sullivan,F,2872 Waubesa Court,Camarillo,wsullivan@vinder.net,63046807430088577,laser,$307631.14,1076
Philip,Cox,M,58 Helena Place,Walnut,pcox@brainverse.com,3540691708944639,jcb,$783984.92,1077
Joyce,Simmons,F,05855 Arapahoe Junction,Lake Elsinore,jsimmons@gigashots.edu,3551682253949301,jcb,$597784.41,1078
George,Berry,F,605 Blackbird Trail,Ojai,gberry@vipe.org,3566699042587054,jcb,$844903.99,1079
Kathryn,Holmes,M,85475 Armistice Pass,Marysville,kholmes@youspan.info,3571215560238427,jcb,$335947.19,1080
Stephen,Mccoy,M,1 Lerdahl Terrace,Isleton,smccoy@minyx.name,3585955715705994,jcb,$524835.75,1081
Andrew,Hamilton,M,6 Stephen Crossing,San Joaquin,ahamilton@blogtag.biz,3556261090143835,jcb,$938975.77,1082
Bobby,Jackson,M,736 Loeprich Court,Calistoga,bjackson@riffpath.com,63048498819085794,maestro,$955271.97,1083
Billy,Chavez,M,536 Village Junction,Manhattan Beach,bchavez@devpoint.com,4905395263342539,switch,$564251.43,1084
Jimmy,Hansen,F,5860 Parkside Pass,Roseville,jhansen@tagcat.info,2.01591E+14,diners-club-enroute,$553413.39,1085
Harry,Matthews,F,6113 Lake View Drive,Huntington Beach,hmatthews@fanoodle.info,6334895728977321133,solo,$244128.98,1086
Melissa,Phillips,M,96 Maple Road,Hercules,mphillips@tazzy.com,3554852922760507,jcb,$511474.91,1087
Harold,Johnson,F,0 Colorado Trail,Belvedere,hjohnson@quaxo.net,677140237023105418,laser,$611289.53,1088
Cheryl,Kelley,M,039 Bonner Park,Rio Dell,ckelley@twinder.net,3552288155920389,jcb,$750001.38,1089
Alice,Crawford,F,61082 Pond Center,Hesperia,acrawford@buzzshare.info,5007663400519788,mastercard,$166642.71,1090
Jessica,Chapman,F,9 Reinke Crossing,Palos Verdes Estates,jchapman@jaloo.com,676219731629941968,maestro,$176853.81,1091
Wayne,Oliver,F,27536 Marquette Parkway,Burlingame,woliver@zoozzy.info,5048377294192476,mastercard,$889308.32,1092
Philip,Chavez,M,2 Twin Pines Alley,Rocklin,pchavez@topicblab.mil,5602233318196431,bankcard,$275634.61,1093
Kimberly,Weaver,F,3 Hazelcrest Court,Cloverdale,kweaver@fiveclub.gov,2.01738E+14,diners-club-enroute,$925168.56,1094
Annie,Hunter,M,85015 Stone Corner Avenue,San Bernardino,ahunter@jabberbean.biz,3537897814583238,jcb,$579957.17,1095
Billy,Powell,M,79073 Green Center,La Puente,bpowell@edgetag.biz,5602251717397236,china-unionpay,$620739.29,1096
Arthur,George,M,19062 Kedzie Circle,Camarillo,ageorge@demimbu.info,3547171998016029,jcb,$511142.48,1097
Cynthia,Nguyen,F,5 Corscot Lane,Daly City,cnguyen@devbug.edu,3563402885034562,jcb,$745809.90,1098
Cheryl,Kennedy,M,4076 Oak Junction,Alhambra,ckennedy@divape.edu,2.01764E+14,diners-club-enroute,$327857.15,1099
Walter,Burns,M,3033 Portage Parkway,Oroville,wburns@shuffledrive.edu,3570539683954037,jcb,$484226.48,1100
Mark,Miller,M,0 Grayhawk Way,Sonoma,mmiller@twitterworks.biz,3533544883056886,jcb,$25601.53,1101
Judith,Castillo,F,542 Pine View Crossing,Fremont,jcastillo@tagfeed.com,560221104363202371,china-unionpay,$26688.00,1102
Ernest,Myers,F,867 Garrison Parkway,South San Francisco,emyers@devpoint.info,3537376128396827,jcb,$727419.16,1103
Patrick,Turner,M,0 Express Court,Dos Palos,pturner@aibox.com,3574124848261002,jcb,$249391.42,1104
John,Williamson,F,4 Cordelia Junction,Placentia,jwilliamson@kanoodle.org,3540529623742946,jcb,$288597.44,1105
Alan,Robinson,F,54 Sycamore Hill,West Covina,arobinson@cogibox.biz,3565560910671936,jcb,$816021.43,1106
Sandra,Miller,F,9 Helena Parkway,Beaumont,smiller@eare.gov,6374148174387896,instapayment,$963688.64,1107
Adam,Ford,M,5 Glacier Hill Crossing,South El Monte,aford@gigabox.info,3553464119327545,jcb,$666290.98,1108
Christine,Fernandez,M,9738 Anderson Alley,San Ramon,cfernandez@demizz.gov,6762207776089760990,maestro,$473126.65,1109
Martha,Lynch,F,8 Dovetail Alley,Coronado,mlynch@mita.biz,3.54362E+15,jcb,$187822.63,1110
Jack,Morales,M,8 Mosinee Plaza,Pleasant Hill,jmorales@talane.org,2.01418E+14,diners-club-enroute,$688313.02,1111
Ann,West,F,36548 Golf View Trail,Piedmont,awest@skivee.com,5108753902983422,mastercard,$987256.75,1112
Henry,Peters,M,9563 Russell Plaza,Laguna Hills,hpeters@vimbo.org,3570303294773314,jcb,$731344.96,1113
Heather,Robertson,M,9305 Division Trail,San Gabriel,hrobertson@ooba.name,67617098182315216,maestro,$598777.50,1114
Annie,Olson,M,87 Holy Cross Street,Irwindale,aolson@fatz.biz,4405859675127809,visa-electron,$773593.08,1115
Mark,Gomez,M,05 Merrick Pass,Pomona,mgomez@gabspot.com,5048372374080949,mastercard,$283351.28,1116
Joseph,Riley,M,3 Randy Road,Santa Fe Springs,jriley@jumpxs.biz,3.79979E+14,americanexpress,$503831.89,1117
Amanda,Bowman,F,71 Wayridge Junction,Burbank,abowman@riffwire.edu,493644158034554290,switch,$204228.89,1118
Martha,Cruz,F,54 Randy Hill,Belmont,mcruz@skiba.com,670685372305819232,laser,$84200.69,1119
Shirley,Green,F,1201 Miller Road,Willits,sgreen@zoomdog.name,5007661763289197,mastercard,$368025.88,1120
Gary,Murphy,M,80866 Brown Terrace,Plymouth,gmurphy@yotz.biz,4905824879607738,switch,$802012.81,1121
Gloria,Henderson,F,64 Cascade Pass,Colusa,ghenderson@wordware.net,5602239779646483,china-unionpay,$57790.08,1122
Sarah,Rogers,F,79862 Walton Park,Corona,srogers@youopia.mil,4041595963747177,visa,$919270.85,1123
Irene,Sims,F,33791 Weeping Birch Plaza,Santa Fe Springs,isims@trudoo.edu,4026692989330507,visa-electron,$713732.69,1124
Antonio,Peters,F,21 8th Point,Portola,apeters@twinder.name,4.40519E+15,visa-electron,$893072.81,1125
Melissa,Bishop,M,9 Forest Run Lane,Ferndale,mbishop@ailane.edu,5.49235E+15,mastercard,$437607.16,1126
Lisa,Gilbert,F,4 Brentwood Road,Salinas,lgilbert@dabfeed.gov,2.01503E+14,diners-club-enroute,$264769.43,1127
Kevin,Lynch,F,13419 Northport Center,Ione,klynch@yoveo.name,3577391221990864,jcb,$175302.67,1128
Donald,King,M,6 Marquette Pass,California City,dking@eare.biz,5610410004298446,bankcard,$378721.50,1129
Mildred,Burns,M,5687 Carberry Way,San Rafael,mburns@janyx.biz,2.0193E+14,diners-club-enroute,$229596.65,1130
Philip,Thomas,F,384 Melody Circle,Mission Viejo,pthomas@shuffledrive.org,5610386860399587,bankcard,$140736.68,1131
Dennis,Bailey,F,1 Pawling Pass,La Mesa,dbailey@topicblab.gov,5602237472098739,bankcard,$901694.25,1132
Wayne,Johnston,F,26 School Place,Cathedral City,wjohnston@wordtune.edu,2.0192E+14,diners-club-enroute,$483565.85,1133
Diane,Mills,F,5855 Pepper Wood Parkway,Santa Clarita,dmills@oyonder.edu,676721854714461048,solo,$197743.33,1134
Jason,Burns,M,36 Dahle Street,Saratoga,jburns@voolia.gov,3.00431E+13,diners-club-carte-blanche,$40133.63,1135
Katherine,Fowler,F,77 Sycamore Center,Solvang,kfowler@demizz.edu,3536777413438227,jcb,$378140.46,1136
Marilyn,Sanchez,F,40 Briar Crest Terrace,Salinas,msanchez@eire.gov,5610080117652019,china-unionpay,$111471.02,1137
Philip,Burns,M,3 Jenna Point,San Leandro,pburns@meezzy.com,3540954569953952,jcb,$531121.72,1138
Howard,Hart,F,74 Laurel Way,Davis,hhart@bubblebox.edu,5007668293299364,mastercard,$317806.88,1139
Joe,Banks,M,7066 Sundown Point,Huntington Beach,jbanks@oyoba.net,5602241832264445,bankcard,$494368.38,1140
Louise,Peters,F,9957 Spenser Trail,Ventura,lpeters@lazz.org,56105590884563137,china-unionpay,$709360.03,1141
Frances,Hawkins,M,796 Crowley Court,La Puente,fhawkins@quimba.org,3574113520238321,jcb,$529978.45,1142
Lisa,Nelson,M,90 Browning Terrace,Inglewood,lnelson@muxo.org,3582539699222995,jcb,$423224.19,1143
Robin,Jones,M,7991 Manley Point,San Jose,rjones@meemm.name,3547047806882085,jcb,$618795.88,1144
Debra,Reyes,F,83 Troy Center,Yuba City,dreyes@dynabox.net,2.0157E+14,diners-club-enroute,$977780.28,1145
Lillian,Meyer,F,8 Kings Place,Del Rey Oaks,lmeyer@skiptube.com,6709896778445561,laser,$561865.28,1146
Mildred,Garza,M,9992 Kinsman Parkway,Hercules,mgarza@wikizz.org,6761904057144369053,maestro,$170712.10,1147
Rachel,Black,F,7425 Oak Park,Covina,rblack@jaxspan.name,3588183167891793,jcb,$342594.61,1148
Terry,Medina,F,2 Iowa Place,Carpinteria,tmedina@yodo.biz,5602249589224728,bankcard,$430721.41,1149
Ronald,Ruiz,F,211 Atwood Street,Coalinga,rruiz@fatz.biz,5610426013591837,bankcard,$480928.59,1150
Julia,Howard,F,749 Raven Center,Rancho Mirage,jhoward@meezzy.gov,3.53836E+15,jcb,$905091.38,1151
Charles,Burke,M,242 Corscot Terrace,Carson,cburke@eidel.name,5602246878419027,bankcard,$934388.22,1152
Judith,Dixon,M,19585 Park Meadow Pass,Orinda,jdixon@eire.biz,5531159309433713,diners-club-us-ca,$479933.84,1153
Robert,Ross,M,9 Kensington Street,San Marcos,rross@brainverse.mil,3559636152045936,jcb,$550310.51,1154
Lori,Andrews,M,5 Fieldstone Avenue,Los Alamitos,landrews@dabjam.name,5602258822646472,bankcard,$242089.23,1155
Amanda,Franklin,M,85 Jenna Terrace,Salinas,afranklin@meeveo.gov,5602222184501808,bankcard,$615875.54,1156
Rebecca,Harrison,M,8580 Susan Road,Visalia,rharrison@skyvu.net,3582430517868237,jcb,$624965.32,1157
Tina,Lee,M,8 Fuller Parkway,Tiburon,tlee@dynabox.name,3.74283E+14,americanexpress,$600254.59,1158
Amy,Nguyen,M,87672 Westridge Court,Aliso Viejo,anguyen@dynazzy.net,3566268949920808,jcb,$679518.54,1159
Stephen,Torres,F,29 Novick Junction,Lindsay,storres@eidel.gov,3584717193878433,jcb,$776265.33,1160
Roy,Cook,F,5 Lillian Place,Pleasant Hill,rcook@gabcube.info,5502950493624173,mastercard,$224653.32,1161
Michael,Murphy,M,53904 Mayfield Road,San Marcos,mmurphy@rooxo.com,2.01624E+14,diners-club-enroute,$5180.99,1162
Jason,Allen,M,8 Eastlawn Parkway,Fortuna,jallen@eamia.com,5.10876E+15,mastercard,$32149.57,1163
Patrick,Frazier,F,21 Lien Park,Hanford,pfrazier@browsecat.mil,5010129818715454,mastercard,$573469.70,1164
Eugene,Wheeler,F,6039 Stone Corner Street,Stanton,ewheeler@einti.gov,5602242747312725,bankcard,$125897.15,1165
Johnny,Reed,M,669 Sachs Lane,Escalon,jreed@quire.mil,3569282988159126,jcb,$827005.51,1166
Kelly,Ruiz,F,358 Truax Pass,San Bernardino,kruiz@demimbu.mil,6.70906E+15,laser,$535372.96,1167
Ronald,Burke,M,8950 Buhler Way,Walnut,rburke@youfeed.gov,3.69955E+13,diners-club-international,$928892.53,1168
Jeremy,Miller,M,83468 Marcy Alley,Rio Dell,jmiller@aibox.net,493699009733865236,switch,$651040.74,1169
Frances,Willis,M,65006 Northport Way,Soledad,fwillis@mycat.org,3565399887939236,jcb,$176620.24,1170
Raymond,Jones,M,2 Monument Terrace,Irvine,rjones@quire.net,5411049555122091,mastercard,$518019.73,1171
Harry,Harper,F,570 Bellgrove Street,Imperial Beach,hharper@photobug.net,5002358589261097,mastercard,$916018.39,1172
Judith,Lewis,F,51 Vidon Avenue,Susanville,jlewis@roomm.org,5288642646242264,mastercard,$825606.49,1173
Pamela,Carroll,M,0756 Lillian Court,Goleta,pcarroll@dablist.net,3529032516704169,jcb,$816660.10,1174
Christine,Baker,F,8576 Columbus Center,Rosemead,cbaker@eire.edu,3.74288E+14,americanexpress,$756636.09,1175
Frances,Anderson,M,9 Mayfield Way,Pleasanton,fanderson@twitterlist.gov,3552281874131867,jcb,$526774.14,1176
Jeremy,Morrison,F,89447 Crowley Trail,Banning,jmorrison@blognation.info,675951991745522266,switch,$397774.83,1177
Scott,Knight,F,1 Mallard Road,Sebastopol,sknight@agivu.mil,4.0416E+12,visa,$905716.33,1178
Helen,Rodriguez,M,5 Summer Ridge Way,Long Beach,hrodriguez@realcube.org,3535334787309963,jcb,$44207.08,1179
Ashley,Murray,F,44 Hovde Place,Orland,amurray@divavu.info,5602247721203758,bankcard,$922137.75,1180
Michelle,Simmons,M,26203 Montana Court,San Clemente,,3.04016E+13,diners-club-carte-blanche,$780317.47,1181
Frank,Walker,M,0 Vernon Crossing,Coronado,fwalker@skynoodle.com,4041374067751521,visa,$351707.03,1182
Maria,Kelly,F,656 Canary Lane,Santa Cruz,mkelly@rhyzio.mil,5301560990827329,mastercard,$562199.93,1183
Edward,Mendoza,M,3269 Del Sol Court,Vallejo,emendoza@gabcube.biz,3583993102098006,jcb,$812395.87,1184
Maria,Roberts,M,38695 Roxbury Street,Saratoga,mroberts@gabcube.mil,5599453402499781,mastercard,$442210.92,1185
Laura,Garcia,M,269 Thompson Parkway,Antioch,lgarcia@skilith.biz,2.01877E+14,diners-club-enroute,$667292.22,1186
Lawrence,Burke,F,12318 Calypso Terrace,Paradise,lburke@digitube.biz,4041599674982982,visa,$754778.83,1187
Linda,Stevens,M,3220 Schlimgen Alley,Hawaiian Gardens,lstevens@voonix.mil,58935101080966470,maestro,$117500.23,1188
Shawn,Johnston,F,184 Thompson Street,Menlo Park,sjohnston@riffpath.name,6304719709963161003,maestro,$997764.13,1189
Gary,Moore,F,1257 Grim Alley,Ridgecrest,gmoore@oyondu.gov,3573599823622321,jcb,$743455.74,1190
Wanda,Flores,F,56 Orin Plaza,Loma Linda,wflores@thoughtmix.mil,3531749418114934,jcb,$20574.09,1191
Thomas,Henry,M,25844 Di Loreto Lane,Laguna Woods,thenry@skipstorm.mil,3531891301531566,jcb,$941607.67,1192
Joyce,Brown,F,4972 Village Green Court,Ione,jbrown@tagcat.org,5602228144266330463,china-unionpay,$431698.98,1193
Frances,Morrison,M,498 Forest Run Pass,Chula Vista,fmorrison@centimia.biz,4913861506650467,visa-electron,$14361.66,1194
Craig,Frazier,M,23662 Cottonwood Court,Carlsbad,cfrazier@tazz.mil,6381796077694155,instapayment,$809059.90,1195
Phillip,Thomas,F,4 Anhalt Center,Grover Beach,pthomas@brainbox.biz,3586686563969908,jcb,$652675.89,1196
Jean,Bishop,F,765 Riverside Parkway,Mendota,jbishop@zoonoodle.name,5131812215993303,mastercard,$292416.50,1197
Cynthia,Stanley,M,3491 Truax Way,King City,cstanley@gigaclub.name,6334253720675740330,solo,$173457.50,1198
Christine,Burton,F,360 Lakewood Plaza,Lakewood,cburton@meetz.com,4676506188914114,visa,$938220.75,1199
Annie,Warren,F,6 Montana Park,San Luis Obispo,awarren@skyndu.biz,6334977186914241,solo,$186404.26,1200
Debra,Nguyen,F,995 Fieldstone Road,Wasco,dnguyen@topicblab.com,3542766753087654,jcb,$88571.46,1201
Jesse,Nguyen,M,50547 Declaration Drive,Indian Wells,jnguyen@oba.biz,58931191468581219,maestro,$290032.54,1202
Katherine,Andrews,F,621 Towne Alley,Artesia,kandrews@youopia.mil,6762671007611463,maestro,$543073.17,1203
Jean,Howell,F,004 Express Place,Palmdale,jhowell@meeveo.edu,3530301584535319,jcb,$903622.43,1204
Tina,Oliver,M,39 Barnett Lane,Gridley,toliver@demimbu.net,6334191849484902909,solo,$690128.53,1205
Martha,Reed,M,8 Transport Street,Jackson,mreed@dabjam.net,490588456848779713,switch,$663949.87,1206
Anthony,Ortiz,F,1 Nelson Lane,Ukiah,aortiz@thoughtmix.name,3528427301089316,jcb,$461494.05,1207
John,Mcdonald,M,07 Muir Place,Yucca Valley,jmcdonald@skynoodle.biz,493641986975134596,switch,$431176.41,1208
Elizabeth,Moreno,F,08 Orin Circle,Hidden Hills,emoreno@fivebridge.edu,4913754765129838,visa-electron,$589166.50,1209
Timothy,Gonzalez,M,0323 Johnson Trail,Gustine,tgonzalez@avamba.info,5007668629019916,mastercard,$261999.02,1210
Jimmy,White,F,9 Gateway Lane,Los Banos,jwhite@linktype.edu,3.55286E+15,jcb,$855817.47,1211
Ann,Bell,M,145 Everett Alley,Menifee,abell@feedbug.biz,3.74284E+14,americanexpress,$58475.64,1212
Joshua,Chavez,F,49828 Cottonwood Trail,Shafter,jchavez@wikizz.info,3534991550814031,jcb,$747179.03,1213
Brandon,Graham,F,941 Bultman Junction,Wheatland,bgraham@centizu.biz,67719409626791366,laser,$405644.90,1214
Kathy,Hernandez,F,141 Tony Avenue,Yorba Linda,khernandez@muxo.net,3542609468651028,jcb,$531096.50,1215
Amanda,Frazier,M,0 Schlimgen Lane,El Cajon,afrazier@kwideo.mil,3.57593E+15,jcb,$162968.56,1216
Jesse,Howell,M,8142 Prentice Court,Fort Jones,jhowell@skyvu.com,3530054930431424,jcb,$460307.31,1217
Andrea,Lopez,F,18 Linden Pass,Exeter,alopez@realcube.gov,3531104394641585,jcb,$673310.97,1218
Joyce,Marshall,M,1 Manley Park,Escondido,jmarshall@twitterbeat.info,5100143949620369,mastercard,$804137.29,1219
Tammy,Woods,F,4 Colorado Pass,Alturas,twoods@bluezoom.mil,3.01299E+13,diners-club-carte-blanche,$615550.57,1220
Steven,Cole,F,154 Eastlawn Circle,La Habra Heights,scole@avamba.biz,5602252483020119,bankcard,$253426.01,1221
Johnny,Richardson,F,23 Mockingbird Avenue,Lake Elsinore,jrichardson@quimm.net,56022598439911081,china-unionpay,$433026.38,1222
Helen,Alexander,M,9 Little Fleur Drive,Chino Hills,halexander@skippad.name,6304848270894867048,maestro,$995553.40,1223
Lori,Fisher,F,7820 Sommers Park,Los Alamitos,lfisher@avavee.mil,3575635524751445,jcb,$684140.29,1224
Joe,Taylor,F,0 Parkside Court,Los Altos Hills,jtaylor@avamba.info,3571713144153989,jcb,$724385.42,1225
Ruth,Hanson,F,67 Holy Cross Terrace,Los Alamitos,rhanson@einti.org,4917420782553733,visa-electron,$770066.65,1226
Aaron,Russell,F,2090 Fuller Lane,Ross,arussell@thoughtstorm.name,5602256765267736,bankcard,$263990.07,1227
Jeffrey,King,F,88442 Judy Park,Cupertino,jking@browseblab.org,5007668067196465,mastercard,$796610.14,1228
Johnny,Kennedy,M,517 Monica Parkway,East Palo Alto,jkennedy@yamia.gov,5893571727837197557,maestro,$826339.01,1229
Christine,Garcia,M,91526 Londonderry Avenue,Brea,cgarcia@twimm.gov,3535244748000371,jcb,$938179.23,1230
Donna,Lee,M,5 Sycamore Terrace,El Segundo,dlee@buzzbean.org,3.61496E+13,diners-club-international,$244655.83,1231
Carlos,Gutierrez,M,0637 Oakridge Plaza,Hercules,cgutierrez@myworks.edu,5471804262120045,mastercard,$850192.17,1232
Jonathan,Hicks,M,01270 Helena Way,Milpitas,jhicks@fiveclub.net,3537135931371983,jcb,$528730.19,1233
Rachel,Marshall,M,059 Jana Place,Corning,rmarshall@babblestorm.name,4175004478791174,visa-electron,$557406.45,1234
Phyllis,Perry,M,00416 Commercial Drive,Crescent City,pperry@feedspan.net,3.55555E+15,jcb,$967996.48,1235
Aaron,Ray,F,4778 Walton Circle,Mendota,aray@linklinks.biz,3580152959592842,jcb,$763849.40,1236
Sara,Mendoza,F,42443 Cambridge Lane,City of Industry,smendoza@photobean.biz,490389425068044612,switch,$204959.92,1237
Ashley,Schmidt,F,87627 Clove Trail,Tulare,aschmidt@buzzbean.net,2.01493E+14,diners-club-enroute,$29474.73,1238
Ann,Dunn,F,58685 Artisan Point,Goleta,adunn@yotz.net,6767233947532600250,solo,$538002.43,1239
Charles,Daniels,F,94319 Goodland Avenue,Arcata,cdaniels@topiczoom.com,3577155046562897,jcb,$247146.78,1240
Deborah,Webb,M,870 Shasta Pass,Crescent City,dwebb@roodel.net,3552410735680909,jcb,$653848.22,1241
Sharon,Daniels,F,4 Nancy Way,Gonzales,sdaniels@voonder.com,5610829122667291,bankcard,$535313.00,1242
Steven,Alvarez,F,5 6th Parkway,Mammoth Lakes,salvarez@meevee.edu,56022130489417684,china-unionpay,$483637.70,1243
Jimmy,Bailey,F,2 Farragut Plaza,Del Rey Oaks,jbailey@oyoyo.name,633366504178404882,switch,$306080.80,1244
